bridge,seed,k,epsilon,lambda,method,precision,recall,macro_edge_f1,micro_edge_f1,n_pred_edges,n_templates,tp_total,fp_total,fn_total,solver_iterations,solver_converged,solver_final_residual,mass_retained_fraction,cost_matrix_sha256,plan_sha256,solver_run_id,support_violations
Multi,204,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.3865740740740741,0.579861111111111,0.46388888888888885,0.48405797101449277,402,48,167,235,121,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,3,0.05,0.5,CONDITIONAL_UOT_D4,0.34490740740740744,0.517361111111111,0.4138888888888889,0.43759177679882527,393,48,149,244,139,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,3,0.05,0.5,RAW_UOT_PLAN_D4,0.08333333333333333,0.12152777777777778,0.09861111111111111,0.11725293132328309,309,48,35,274,253,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.3680555555555556,0.5520833333333334,0.44166666666666665,0.4732142857142857,384,48,159,225,129,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.18041666666666667,0.7465277777777777,0.2902385752688172,0.30758226037195996,1110,48,215,895,73,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,5,0.05,0.5,CONDITIONAL_UOT_D4,0.1758333333333333,0.7083333333333334,0.2791575024437927,0.2993396918561996,1075,48,204,871,84,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,5,0.05,0.5,RAW_UOT_PLAN_D4,0.118125,0.46875,0.18726736972704713,0.23642732049036777,854,48,135,719,153,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.17208333333333337,0.7118055555555555,0.27679771505376344,0.30415430267062316,1060,48,205,855,83,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16151629570747217,0.9201388888888888,0.27030465912069807,0.27347781217750256,1650,48,265,1385,23,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,7,0.05,0.5,CONDITIONAL_UOT_D4,0.15485338279455926,0.8819444444444445,0.2599725870153701,0.27006911217437535,1593,48,254,1339,34,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,7,0.05,0.5,RAW_UOT_PLAN_D4,0.12716310060060057,0.7083333333333334,0.21305248790081954,0.25921219822109276,1286,48,204,1082,84,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.15445119489237136,0.8784722222222223,0.25820955945292395,0.2708779443254818,1580,48,253,1327,35,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.15066530691530688,0.9652777777777777,0.25988060683462977,0.25318761384335153,1908,48,278,1630,10,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,10,0.05,0.5,CONDITIONAL_UOT_D4,0.1496616809116809,0.9131944444444443,0.2540990432513421,0.2521572387344199,1798,48,263,1535,25,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,10,0.05,0.5,RAW_UOT_PLAN_D4,0.13255430911680913,0.7534722222222222,0.2230557198229612,0.2543962485345838,1418,48,217,1201,71,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.14548680486180485,0.9166666666666666,0.2504347338348079,0.25287356321839083,1800,48,264,1536,24,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13973214285714283,1.0,0.2430561151631682,0.2222222222222222,2304,48,288,2016,0,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,15,0.05,0.5,CONDITIONAL_UOT_D4,0.140950176366843,0.9340277777777778,0.24048337616397333,0.22249793217535152,2130,48,269,1861,19,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,15,0.05,0.5,RAW_UOT_PLAN_D4,0.13132824726134584,0.798611111111111,0.22331574675324672,0.24351508734780308,1601,48,230,1371,58,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,204,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.13904404559298292,0.9444444444444443,0.24076536115783953,0.23129251700680273,2064,48,272,1792,16,131,True,8.877956164831998e-12,0.6934013258219299,f16a72400c2679372a8a48478f95c5d2b62cdde5e6c224d13705930bdbc75cd4,6f1a3430ceac370fed477fc526e26ca21b02893ce02683b55aad77eddece9602,unit__Multi__s204__f16a72400c26,0
Multi,205,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.4583333333333333,0.3055555555555555,0.3666666666666667,0.37130801687763715,186,48,88,98,200,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4296875,0.2881944444444444,0.3446428571428572,0.34297520661157027,196,48,83,113,205,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,166,48,0,166,288,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.4583333333333333,0.3055555555555555,0.3666666666666667,0.37130801687763715,186,48,88,98,200,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.41203703703703703,0.6180555555555555,0.4944444444444444,0.5049645390070922,417,48,178,239,110,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,3,0.05,0.5,CONDITIONAL_UOT_D4,0.3993055555555555,0.6006944444444444,0.4796296296296296,0.4825662482566248,429,48,173,256,115,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,3,0.05,0.5,RAW_UOT_PLAN_D4,0.09722222222222222,0.14236111111111108,0.11527777777777777,0.12538226299694188,366,48,41,325,247,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.41203703703703703,0.6180555555555555,0.4944444444444444,0.5049645390070922,417,48,178,239,110,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19166666666666665,0.7986111111111112,0.3091397849462365,0.31878031878031876,1155,48,230,925,58,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,5,0.05,0.5,CONDITIONAL_UOT_D4,0.19499999999999998,0.8020833333333334,0.3130040322580645,0.3168724279835391,1170,48,231,939,57,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,5,0.05,0.5,RAW_UOT_PLAN_D4,0.14034722222222223,0.548611111111111,0.2205051183881829,0.246875,992,48,158,834,130,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19166666666666665,0.7986111111111112,0.3091397849462365,0.31878031878031876,1155,48,230,925,58,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16578855641355641,0.96875,0.28012941784744105,0.281675921251893,1693,48,279,1414,9,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16582207207207203,0.9722222222222222,0.2818229358927033,0.2832574607991907,1689,48,280,1409,8,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,7,0.05,0.5,RAW_UOT_PLAN_D4,0.142250156641604,0.8125,0.23920504649671312,0.2706766917293233,1441,48,234,1207,54,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.16569471256971258,0.96875,0.27999099038343217,0.2815338042381433,1694,48,279,1415,9,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.14976629273504272,0.9895833333333334,0.2594218012446398,0.25355871886120995,1960,48,285,1675,3,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,10,0.05,0.5,CONDITIONAL_UOT_D4,0.15705128205128205,0.9722222222222222,0.26829045794563033,0.26515151515151514,1824,48,280,1544,8,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,10,0.05,0.5,RAW_UOT_PLAN_D4,0.14512310606060605,0.8506944444444443,0.2448485109898153,0.263724434876211,1570,48,245,1325,43,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.148791573010323,0.9895833333333334,0.2579132467661187,0.25176678445229683,1976,48,285,1691,3,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.13458443562610228,1.0,0.234862194286664,0.21262458471760798,2421,48,288,2133,0,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,15,0.05,0.5,CONDITIONAL_UOT_D4,0.14782793209876544,0.9722222222222222,0.2532222692962635,0.23628691983122363,2082,48,280,1802,8,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,15,0.05,0.5,RAW_UOT_PLAN_D4,0.1440944664902998,0.8958333333333334,0.24462501479847135,0.24795771263815472,1793,48,258,1535,30,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Multi,205,15,0.05,0.5,SUPPORT_PLUS_K_D4,0.1350482925080037,1.0,0.23557110639605908,0.21333333333333335,2412,48,288,2124,0,132,True,8.691873913299607e-12,0.6505940167340215,3df9710a35d4ee3419f713051cccde619121dfb1199d81755e289195eb5e3fe8,e4cde0f10a32b487bdadd4ac9b8e73952488cad92ee702fd2aae2fb5de72ff75,unit__Multi__s205__3df9710a35d4,0
Poly,201,2,0.05,0.5,AMOUNT_FREE_COST_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,2,0.05,0.5,CONDITIONAL_UOT_D4,0.4600694444444444,0.31597222222222215,0.3736111111111111,0.37448559670781895,198,48,91,107,197,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,2,0.05,0.5,RAW_UOT_PLAN_D4,0.0,0.0,0.0,0.0,192,48,0,192,288,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,2,0.05,0.5,SUPPORT_PLUS_K_D4,0.5,0.3333333333333333,0.39999999999999997,0.4,192,48,96,96,192,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,3,0.05,0.5,AMOUNT_FREE_COST_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,3,0.05,0.5,CONDITIONAL_UOT_D4,0.40404040404040403,0.611111111111111,0.48627450980392156,0.4861878453038674,436,48,176,260,112,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,3,0.05,0.5,RAW_UOT_PLAN_D4,0.11111111111111112,0.16666666666666666,0.13333333333333333,0.13333333333333333,432,48,48,384,240,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,3,0.05,0.5,SUPPORT_PLUS_K_D4,0.4444444444444445,0.6666666666666666,0.5333333333333333,0.5333333333333333,432,48,192,240,96,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,5,0.05,0.5,AMOUNT_FREE_COST_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,5,0.05,0.5,CONDITIONAL_UOT_D4,0.19583333333333333,0.8159722222222223,0.3158602150537634,0.31586021505376344,1200,48,235,965,53,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,5,0.05,0.5,RAW_UOT_PLAN_D4,0.16,0.6666666666666666,0.25806451612903225,0.25806451612903225,1200,48,192,1008,96,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,5,0.05,0.5,SUPPORT_PLUS_K_D4,0.19999999999999998,0.8333333333333334,0.3225806451612903,0.3225806451612903,1200,48,240,960,48,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,7,0.05,0.5,AMOUNT_FREE_COST_D4,0.16516516516516513,1.0,0.28349944629014395,0.28346456692913385,1744,48,288,1456,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,7,0.05,0.5,CONDITIONAL_UOT_D4,0.16629129129129128,1.0,0.2851605758582502,0.2851485148514851,1732,48,288,1444,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,7,0.05,0.5,RAW_UOT_PLAN_D4,0.16638513513513511,1.0,0.2852990033222591,0.2852897473997028,1731,48,288,1443,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,7,0.05,0.5,SUPPORT_PLUS_K_D4,0.1650713213213213,1.0,0.28336101882613507,0.28332513526807673,1745,48,288,1457,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,10,0.05,0.5,AMOUNT_FREE_COST_D4,0.14957264957264957,1.0,0.25944170771756975,0.2535211267605634,1984,48,288,1696,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,10,0.05,0.5,CONDITIONAL_UOT_D4,0.16239316239316237,1.0,0.27914614121510667,0.27692307692307694,1792,48,288,1504,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,10,0.05,0.5,RAW_UOT_PLAN_D4,0.16346153846153844,1.0,0.2807881773399014,0.27906976744186046,1776,48,288,1488,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,10,0.05,0.5,SUPPORT_PLUS_K_D4,0.14876963314463312,1.0,0.25821124000211876,0.2521891418563923,1996,48,288,1708,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,15,0.05,0.5,AMOUNT_FREE_COST_D4,0.1183311287477954,1.0,0.20916308369732392,0.1887905604719764,2763,48,288,2475,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,15,0.05,0.5,CONDITIONAL_UOT_D4,0.15630511463844796,1.0,0.26936271531735745,0.25806451612903225,1944,48,288,1656,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
Poly,201,15,0.05,0.5,RAW_UOT_PLAN_D4,0.15433592777342775,1.0,0.26642993100848494,0.25657015590200444,1957,48,288,1669,0,131,True,9.60681267129868e-12,0.6926951679683654,3ce3f4930a71249852fbff76e3d455be8824eb7e4db17dd20e7113ee7f635544,0d03932e135c2d6090efa9ef2b015e8f2f590b3092ca81221b8c8c0387b37c89,unit__Poly__s201__3ce3f4930a71,0
