bridge,seed,k,epsilon,lambda,method,sinkhorn_iterations,sinkhorn_converged,sinkhorn_final_residual,sinkhorn_hit_max_iter,marginal_violation_row_l1,marginal_violation_col_l1,transport_mass_total,mass_retained_fraction,objective_cost,runtime_sec,run_id
Multi,202,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,9.135915482866541e-12,False,0.3438849896157698,0.3438849896157695,0.6561150103842304,0.6561150103842305,0.28928506759726325,0.0992130000013276,2026-09-17T03:14:49Z__pid29540
Multi,202,5.0,0.2,0.5,RAW_UOT_PLAN_D4,37,True,9.135915482866541e-12,False,0.3438849896157698,0.3438849896157695,0.6561150103842304,0.6561150103842305,0.28928506759726325,0.0992130000013276,2026-09-17T03:14:49Z__pid29540
Multi,203,5.0,0.01,0.5,CONDITIONAL_UOT_D4,643,True,9.793940696550711e-12,False,0.2662579303095911,0.26648282451450767,0.7337420696904089,0.7337420696904089,0.2077625261951164,0.4150604999958887,2026-09-17T03:14:51Z__pid29540
Multi,203,5.0,0.01,0.5,RAW_UOT_PLAN_D4,643,True,9.793940696550711e-12,False,0.2662579303095911,0.26648282451450767,0.7337420696904089,0.7337420696904089,0.2077625261951164,0.4150604999958887,2026-09-17T03:14:51Z__pid29540
Multi,203,5.0,0.02,0.5,CONDITIONAL_UOT_D4,322,True,9.723401045603813e-12,False,0.2811885591683284,0.2811885591683285,0.7188114408316715,0.7188114408316715,0.2037968679571276,0.22318369999993593,2026-09-17T03:14:52Z__pid29540
Multi,203,5.0,0.02,0.5,RAW_UOT_PLAN_D4,322,True,9.723401045603813e-12,False,0.2811885591683284,0.2811885591683285,0.7188114408316715,0.7188114408316715,0.2037968679571276,0.22318369999993593,2026-09-17T03:14:52Z__pid29540
Multi,203,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,9.676434981380345e-12,False,0.3207849597079028,0.3207849597079028,0.6792150402920973,0.6792150402920973,0.19824460196591392,0.1721938999980921,2026-09-17T03:14:50Z__pid29540
Multi,203,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,9.676434981380345e-12,False,0.3207849597079028,0.3207849597079028,0.6792150402920973,0.6792150402920973,0.19824460196591392,0.1721938999980921,2026-09-17T03:14:50Z__pid29540
Multi,203,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,8.53599148561711e-12,False,0.3600136144653246,0.3600136144653248,0.6399863855346754,0.6399863855346754,0.23366646452046821,0.11575250000169035,2026-09-17T03:14:52Z__pid29540
Multi,203,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,8.53599148561711e-12,False,0.3600136144653246,0.3600136144653248,0.6399863855346754,0.6399863855346754,0.23366646452046821,0.11575250000169035,2026-09-17T03:14:52Z__pid29540
Multi,203,5.0,0.2,0.5,CONDITIONAL_UOT_D4,38,True,5.214642593208132e-12,False,0.3703849712804662,0.37038497128046644,0.6296150287195337,0.6296150287195337,0.30736196890391504,0.0872698000021046,2026-09-17T03:14:52Z__pid29540
Multi,203,5.0,0.2,0.5,RAW_UOT_PLAN_D4,38,True,5.214642593208132e-12,False,0.3703849712804662,0.37038497128046644,0.6296150287195337,0.6296150287195337,0.30736196890391504,0.0872698000021046,2026-09-17T03:14:52Z__pid29540
Multi,204,5.0,0.01,0.5,CONDITIONAL_UOT_D4,630,True,9.97595477131987e-12,False,0.2690646409670526,0.270160441661275,0.7309353590329474,0.7309353590329474,0.2136637787766365,0.24376789999951143,2026-09-17T03:14:54Z__pid29540
Multi,204,5.0,0.01,0.5,RAW_UOT_PLAN_D4,630,True,9.97595477131987e-12,False,0.2690646409670526,0.270160441661275,0.7309353590329474,0.7309353590329474,0.2136637787766365,0.24376789999951143,2026-09-17T03:14:54Z__pid29540
Multi,204,5.0,0.02,0.5,CONDITIONAL_UOT_D4,318,True,9.703098930901527e-12,False,0.27940001506324713,0.279496775426327,0.7205999849367529,0.7205999849367529,0.2109349309726667,0.1746895999967819,2026-09-17T03:14:54Z__pid29540
Multi,204,5.0,0.02,0.5,RAW_UOT_PLAN_D4,318,True,9.703098930901527e-12,False,0.27940001506324713,0.279496775426327,0.7205999849367529,0.7205999849367529,0.2109349309726667,0.1746895999967819,2026-09-17T03:14:54Z__pid29540
Multi,204,5.0,0.05,0.5,CONDITIONAL_UOT_D4,131,True,8.877956164831998e-12,False,0.30659867417807013,0.30659867417807,0.6934013258219299,0.6934013258219299,0.20741864562524245,0.12198650000209454,2026-09-17T03:14:53Z__pid29540
Multi,204,5.0,0.05,0.5,RAW_UOT_PLAN_D4,131,True,8.877956164831998e-12,False,0.30659867417807013,0.30659867417807,0.6934013258219299,0.6934013258219299,0.20741864562524245,0.12198650000209454,2026-09-17T03:14:53Z__pid29540
Multi,204,5.0,0.1,0.5,CONDITIONAL_UOT_D4,69,True,7.573511885178407e-12,False,0.33298661656063056,0.3329866165606299,0.6670133834393697,0.6670133834393697,0.2325060024706893,0.08519320000050357,2026-09-17T03:14:55Z__pid29540
Multi,204,5.0,0.1,0.5,RAW_UOT_PLAN_D4,69,True,7.573511885178407e-12,False,0.33298661656063056,0.3329866165606299,0.6670133834393697,0.6670133834393697,0.2325060024706893,0.08519320000050357,2026-09-17T03:14:55Z__pid29540
Multi,204,5.0,0.2,0.5,CONDITIONAL_UOT_D4,37,True,8.839469197265222e-12,False,0.337757947896679,0.33775794789667946,0.6622420521033212,0.6622420521033212,0.2881675987497072,0.08408030000282452,2026-09-17T03:14:55Z__pid29540
